State Code,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour
48,8,100,1.35,3.6,11
48,8,100,0.4,1,20
48,8,100,1.475,2.6,8
48,7,88,2.114286,4.3,11
48,8,100,0.4875,3.3,2
48,8,100,1.075,3,20
48,8,100,1.2375,2.3,8
48,8,100,1.075,2.6,2
48,7,88,0.471429,1,17
48,8,100,0.5625,2.3,23
48,7,88,1.871429,3.6,8
48,8,100,0.1125,0.6,2
48,8,100,0.925,2.6,8
48,8,100,0.2875,2.3,23
48,8,100,1.9375,4.6,8
48,8,100,0.5,2,8
48,8,100,0.125,1,2
48,7,88,1.128571,2.3,11
48,8,100,1.8875,3,11
48,8,100,2.1625,4,8
48,8,100,1.3125,2.6,2
48,8,100,1.225,3.3,8
48,8,100,3.6375,7.3,11
48,8,100,2.7625,5,11
48,7,88,0.9,2,8
48,8,100,0.7875,2,23
48,8,100,1.3,2.6,20
48,8,100,1.225,3.3,8
48,8,100,1.05,3,8
48,8,100,0.075,0.3,2
48,8,100,0.1875,0.6,20
48,7,88,0.085714,0.6,23
48,8,100,0.2,1,23
48,8,100,0.2875,1,20
48,8,100,0.575,1,2
48,8,100,0.0375,0.3,14
48,8,100,0.1125,0.6,23
48,8,100,0.325,1,14
48,7,88,0.6,1.3,14
48,8,100,1.775,2,2
48,8,100,1.65,2.6,2
48,8,100,0.6875,1.3,20
48,8,100,0.4875,1.6,5
48,8,100,0.425,1,11
48,8,100,1.925,2.6,2
48,7,88,0.557143,1.3,2
48,8,100,0.35,1.3,5
48,8,100,0.1125,0.3,2
48,8,100,0.0375,0.3,8
48,8,100,2.05,5.6,20
48,6,75,2.466667,6.3,8
48,8,100,1.1,2.6,11
48,7,88,0,0,2
48,8,100,0,0,2
48,8,100,0.4625,1.6,20
48,8,100,0.7375,1.3,14
48,8,100,0.5625,1.3,23
48,8,100,0.1125,0.3,5
48,8,100,0.575,3.3,23
48,7,88,2.242857,4.6,2
48,8,100,1.55,3,2
48,8,100,2.175,4,8
48,8,100,2.275,4,8
48,8,100,0.75,1,2
48,8,100,2.675,4.3,20
48,8,100,0.6875,1.3,2
48,7,88,1.657143,2,11
48,8,100,3.025,5,11
48,8,100,1.4125,2.6,2
48,7,88,0.514286,1,2
48,8,100,1.4375,6,23
48,8,100,3.675,6,2
48,8,100,1.7375,5,5
48,7,88,0.8,1,2
48,8,100,1.1375,2,20
48,8,100,0.6875,1.3,2
48,8,100,0.275,1.6,23
48,8,100,1.425,3,8
48,8,100,1.3125,3,23
48,8,100,3.3375,10.6,23
48,7,88,3.471429,5.6,8
48,8,100,1.2125,2.3,11
48,7,88,0.714286,1,2
48,8,100,0.7,4,23
48,8,100,2.9375,6,8
48,8,100,2.9625,5.6,20
48,8,100,2.4,7.3,2
48,7,88,0.414286,1,14
48,8,100,0.2,1,23
48,8,100,1.0625,4,23
48,8,100,1.675,5.3,8
48,8,100,1.8375,3,5
48,24,100,0.125,2,2
48,24,100,0,0,0
48,24,100,0.458333,10,0
48,22,92,0,0,0
48,24,100,0.625,7,8
48,24,100,4.458333,19,13
48,24,100,0.583333,6,0
48,24,100,0.166667,1,19
48,24,100,3.666667,29,20
48,24,100,6.166667,24,6
48,23,96,0.608696,3,15
48,24,100,0.041667,1,5
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,3.083333,27,20
48,24,100,1.166667,7,11
48,23,96,0.217391,2,20
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,2.041667,16,20
48,24,100,3.625,12,0
48,24,100,2.666667,8,8
48,24,100,1.666667,8,21
48,23,96,0.652174,5,7
48,24,100,0.125,2,15
48,24,100,0.125,1,16
48,24,100,0,0,0
48,23,96,0.521739,7,22
48,24,100,0.541667,3,9
48,24,100,1.166667,5,12
48,22,92,0.909091,5,15
48,24,100,0.166667,1,0
48,24,100,0.125,3,21
48,24,100,2.416667,17,8
48,24,100,0.333333,3,11
48,24,100,0.541667,7,22
48,24,100,3.083333,7,3
48,23,96,0.434783,3,11
48,24,100,0,0,0
48,24,100,1.208333,9,11
48,24,100,0.083333,1,3
48,24,100,0.166667,1,3
48,24,100,0,0,0
48,24,100,0,0,0
48,23,96,0.130435,1,20
48,24,100,0.916667,5,16
48,24,100,0.375,3,20
48,21,88,0.285714,2,0
48,16,67,0.9375,7,19
48,24,100,0.166667,3,0
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,0.125,3,23
48,24,100,5.458333,14,11
48,24,100,0.916667,5,9
48,24,100,0,0,0
48,24,100,0.125,1,13
48,24,100,0.125,1,20
48,22,92,1.409091,5,14
48,24,100,2.375,21,15
48,24,100,0.625,5,13
48,24,100,0,0,0
48,24,100,10.5,97,20
48,24,100,12.25,47,12
48,24,100,0.625,2,0
48,23,96,2.565217,9,6
48,24,100,9.25,32,21
48,24,100,8.25,26,13
48,24,100,0.666667,2,2
48,23,96,0,0,0
48,24,100,4,32,17
48,24,100,7.333333,27,12
48,23,96,0.565217,2,6
48,24,100,0.416667,2,10
48,24,100,0.416667,3,8
48,24,100,0.375,3,7
48,24,100,0,0,0
48,22,92,0,0,0
48,24,100,1.791667,9,16
48,23,96,0,0,0
48,24,100,0,0,0
48,24,100,0.083333,1,19
48,24,100,3.875,38,22
48,24,100,15.75,47,1
48,24,100,0.291667,3,10
48,24,100,10.541667,76,22
48,22,92,5.863636,30,0
48,24,100,7.5,57,8
48,24,100,0.75,2,1
48,24,100,0.25,2,19
48,24,100,0.291667,2,0
48,24,100,0,0,0
48,24,100,0.125,2,22
48,23,96,0.608696,2,8
48,24,100,0.291667,5,21
48,24,100,7,34,23
48,24,100,5.916667,26,0
48,24,100,0.583333,5,18
48,24,100,0.333333,1,0
48,24,100,1.875,5,4
48,23,96,0.521739,2,0
48,22,92,0.090909,1,15
48,24,100,0.625,4,2
48,24,100,0.333333,3,2
48,24,100,1.166667,15,22
48,24,100,8.791667,57,6
48,24,100,0.708333,2,0
48,23,96,0.26087,1,0
48,24,100,1.041667,5,12
48,24,100,2.333333,8,7
48,24,100,2.291667,6,12
48,23,96,0,0,0
48,24,100,1.291667,29,22
48,24,100,0.75,10,0
48,22,92,0.181818,2,22
48,24,100,0.416667,2,16
48,24,100,2.833333,8,5
48,24,100,0.708333,9,8
48,24,100,0.083333,1,0
48,24,100,0,0,0
48,23,96,0.26087,2,1
48,23,96,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.083333,1,9
48,24,100,0,0,0
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,1.833333,14,14
48,24,100,0.291667,3,11
48,24,100,0,0,0
48,24,100,0.041667,1,0
48,24,100,0,0,0
48,24,100,0.041667,1,22
48,23,96,0.782609,4,15
48,24,100,0.625,11,23
48,24,100,1.166667,7,0
48,24,100,1.875,10,23
48,24,100,1.958333,10,3
48,24,100,2.5,10,13
48,24,100,0.541667,4,23
48,22,92,0.136364,2,0
48,24,100,0.583333,7,14
48,24,100,0.083333,1,10
48,24,100,0.583333,4,13
48,24,100,1.916667,5,17
48,24,100,1.333333,8,15
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,0.041667,1,17
48,24,100,0.041667,1,21
48,24,100,0.416667,2,19
48,23,96,1.173913,6,11
48,24,100,0.166667,2,5
48,24,100,0.541667,5,18
48,23,96,0.478261,6,8
48,24,100,1.583333,12,17
48,24,100,0.75,4,4
48,24,100,0.083333,1,17
48,24,100,0.041667,1,0
48,24,100,0.125,3,5
48,24,100,0.166667,3,11
48,23,96,0.130435,1,8
48,24,100,0.5,5,10
48,24,100,1.125,4,11
48,24,100,1.625,8,14
48,24,100,0.291667,4,18
48,24,100,0.708333,10,8
48,24,100,0.583333,6,10
48,22,92,0.045455,1,16
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.625,6,13
48,24,100,1.166667,7,8
48,23,96,0.869565,2,15
48,24,100,0.5,1,8
48,24,100,1.708333,5,11
48,24,100,1.666667,7,12
48,24,100,0.375,3,20
48,24,100,0.208333,1,0
48,24,100,0,0,0
48,23,96,0.130435,1,9
48,24,100,0,0,0
48,24,100,0.083333,1,9
48,23,96,0.434783,1,1
48,24,100,0.041667,1,20
48,24,100,0.041667,1,20
48,24,100,0.625,2,9
48,23,96,1.043478,2,0
48,24,100,0.458333,2,19
48,24,100,0.833333,4,20
48,24,100,0.333333,3,7
48,24,100,0.25,1,18
48,24,100,1,1,0
48,24,100,0.791667,1,0
48,22,92,0.590909,1,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.208333,2,15
48,23,96,0.391304,2,14
48,24,100,0.041667,1,18
48,23,96,0,0,0
48,24,100,0.125,1,1
48,24,100,0,0,0
48,24,100,0.25,3,23
48,24,100,0.208333,3,0
48,24,100,0.041667,1,23
48,24,100,0.125,1,0
48,23,96,0,0,0
48,24,100,0.25,2,17
48,24,100,0.208333,1,19
48,24,100,0.291667,3,23
48,24,100,0.708333,4,13
48,24,100,1.25,7,13
48,24,100,1,2,0
48,23,96,0.956522,3,3
48,24,100,1.375,7,11
48,24,100,1.791667,8,7
48,24,100,1.208333,8,9
48,24,100,2,12,7
48,24,100,0.083333,1,8
48,24,100,1.291667,5,13
48,22,92,1.181818,4,7
48,24,100,0.083333,1,10
48,24,100,0.541667,6,21
48,24,100,0,0,0
48,23,96,0.086957,1,20
48,24,100,0.291667,2,21
48,20,83,0.8,11,10
48,23,96,0.434783,3,13
48,24,100,0.541667,2,9
48,20,83,0.4,1,0
48,24,100,0,0,0
48,24,100,0.375,2,15
48,24,100,0.041667,1,17
48,24,100,0.041667,1,20
48,23,96,0.043478,1,20
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.625,3,18
48,24,100,2.083333,12,9
48,24,100,1.833333,7,9
48,23,96,1.956522,7,12
48,24,100,1.166667,4,9
48,24,100,0.25,2,3
48,24,100,2.125,9,21
48,24,100,0.083333,1,0
48,24,100,0.5,9,13
48,24,100,0,0,0
48,22,92,0.454545,5,12
48,24,100,1.666667,15,14
48,24,100,0.666667,3,23
48,24,100,0.458333,2,0
48,24,100,1.125,5,9
48,24,100,0.083333,1,20
48,24,100,4.041667,19,7
48,23,96,1.521739,4,10
48,24,100,0.083333,1,11
48,24,100,1.5,15,10
48,24,100,2.583333,31,11
48,24,100,0.208333,2,16
48,24,100,0.375,1,10
48,24,100,0.416667,2,11
48,23,96,2.826087,15,16
48,24,100,0.666667,6,9
48,23,96,1.73913,9,17
48,24,100,3.416667,15,9
48,24,100,1.541667,5,17
48,24,100,2.875,8,10
48,24,100,0.333333,1,0
48,23,96,0.347826,1,0
48,24,100,0,0,0
48,19,79,0.105263,1,18
48,24,100,0.583333,1,10
48,23,96,1,2,13
48,24,100,0.125,1,20
48,24,100,0.666667,3,6
48,22,92,0.545455,2,10
48,24,100,3.75,28,11
48,24,100,0,0,0
48,24,100,6.291667,16,10
48,24,100,1.75,11,2
48,24,100,0.666667,4,8
48,24,100,6.166667,19,15
48,23,96,2.347826,16,15
48,24,100,0.708333,4,21
48,24,100,0.416667,2,22
48,24,100,0.125,1,0
48,24,100,2.416667,13,11
48,24,100,2.958333,9,2
48,24,100,0.791667,3,17
48,23,96,2.434783,14,21
48,24,100,5.833333,14,5
48,24,100,0.958333,10,13
48,24,100,0.875,5,20
48,24,100,0.333333,2,18
48,24,100,0.041667,1,0
48,24,100,0,0,0
48,23,96,0.130435,1,10
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,1.416667,8,13
48,24,100,0.458333,3,23
48,24,100,1.375,13,0
48,22,92,0,0,0
48,24,100,0.291667,3,14
48,24,100,0.5,2,13
48,24,100,0,0,0
48,24,100,1.541667,12,23
48,23,96,6.130435,33,3
48,24,100,1.291667,5,6
48,23,96,0,0,0
48,24,100,0.041667,1,20
48,24,100,0,0,0
48,24,100,0.041667,1,23
48,24,100,0.416667,2,20
48,24,100,0.541667,2,22
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,0.166667,1,11
48,24,100,0.416667,3,11
48,24,100,0.833333,3,12
48,24,100,0.458333,1,0
48,24,100,0.333333,3,19
48,24,100,0.166667,1,0
48,23,96,0.521739,3,20
48,24,100,0.458333,3,0
48,24,100,1.375,7,14
48,24,100,3,7,9
48,24,100,1.708333,16,19
48,24,100,4.666667,26,10
48,24,100,1.541667,5,23
48,22,92,3.727273,17,11
48,24,100,2.041667,4,18
48,24,100,0.416667,2,0
48,24,100,0,0,0
48,24,100,0.083333,1,16
48,24,100,1,3,18
48,24,100,1.708333,10,9
48,23,96,0.043478,1,16
48,24,100,0.541667,2,15
48,24,100,0.041667,1,0
48,24,100,0.125,1,12
48,24,100,0,0,0
48,24,100,10.833333,70,5
48,24,100,7.416667,49,11
48,23,96,1.217391,6,15
48,24,100,0.125,1,0
48,23,96,0.043478,1,17
48,24,100,0.25,1,12
48,24,100,0.833333,5,9
48,24,100,2.75,6,4
48,24,100,0.333333,2,0
48,23,96,0.130435,1,15
48,24,100,0.791667,10,5
48,24,100,0,0,0
48,24,100,0.25,2,10
48,24,100,0.083333,1,11
48,8,100,0.1125,0.6,2
48,8,100,0,0,2
48,8,100,0.45,3.6,2
48,7,88,0,0,2
48,8,100,0.6125,4.3,8
48,8,100,4.425,12.3,14
48,8,100,0.575,4.3,2
48,8,100,0.15,0.6,20
48,8,100,3.65,15.3,23
48,8,100,6.1375,9,11
48,7,88,0.6,1.6,17
48,8,100,0.0375,0.3,5
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,3.05,19.3,20
48,8,100,1.15,4.6,11
48,7,88,0.142857,1,23
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,2.0375,9,20
48,8,100,3.575,8.6,2
48,8,100,2.65,5.3,8
48,8,100,1.65,6,11
48,7,88,0.7,4.3,8
48,8,100,0.1125,0.6,17
48,8,100,0.1125,0.3,17
48,8,100,0,0,2
48,7,88,0.571429,3,23
48,8,100,0.525,2,11
48,8,100,1.15,4,14
48,7,88,0.8,3.6,17
48,8,100,0.15,0.6,2
48,8,100,0.125,1,23
48,8,100,2.4,8,14
48,8,100,0.325,2,11
48,8,100,0.5375,4.3,23
48,8,100,3.05,5.6,2
48,7,88,0.471429,2,14
48,8,100,0,0,2
48,8,100,1.2,6.3,11
48,8,100,0.075,0.6,5
48,8,100,0.15,0.6,14
48,8,100,0,0,2
48,8,100,0,0,2
48,7,88,0.085714,0.6,23
48,8,100,0.9,3.6,17
48,8,100,0.3625,1.6,20
48,6,75,0.266667,1.6,2
48,5,63,0.86,4.3,20
48,8,100,0.1625,1.3,2
48,8,100,0,0,2
48,7,88,0,0,2
48,8,100,0.125,1,23
48,8,100,5.4125,7.6,11
48,8,100,0.9,3.6,11
48,8,100,0,0,2
48,8,100,0.1125,0.6,14
48,8,100,0.1125,0.6,23
48,7,88,1.414286,4,14
48,8,100,2.3625,15.3,17
48,8,100,0.6125,2.3,14
48,8,100,0,0,2
48,8,100,10.475,34.3,20
48,8,100,12.225,36,11
48,8,100,0.5875,1.6,17
48,7,88,2.785714,7.3,8
48,8,100,9.225,20.6,23
48,8,100,8.2125,18.6,14
48,8,100,0.65,2,5
48,7,88,0,0,2
48,8,100,3.9625,18.6,17
48,8,100,7.3125,19.3,8
48,7,88,0.585714,1.6,8
48,8,100,0.4,1.3,11
48,8,100,0.4,1.3,11
48,8,100,0.3625,2,8
48,8,100,0,0,2
48,7,88,0,0,2
48,8,100,1.775,6.6,17
48,7,88,0,0,2
48,8,100,0,0,2
48,8,100,0.075,0.6,20
48,8,100,3.875,25,23
48,8,100,15.725,30,2
48,8,100,0.275,1.6,11
48,8,100,10.525,58.3,23
48,7,88,6.114286,14.3,8
48,8,100,7.475,27,11
48,8,100,0.725,1.6,5
48,8,100,0.25,1,20
48,8,100,0.2875,1.3,17
48,8,100,0,0,2
48,8,100,0.125,1,23
48,7,88,0.642857,1.6,11
48,8,100,0.2875,2,23
48,8,100,6.9625,26.6,23
48,8,100,5.875,17.6,2
48,8,100,0.5625,2.6,20
48,8,100,0.3,0.6,8
48,8,100,1.85,4,5
48,7,88,0.557143,1.3,2
48,7,88,0.085714,0.6,17
48,8,100,0.6,2.6,2
48,8,100,0.325,1.3,2
48,8,100,1.15,8.6,23
48,8,100,8.7625,35,8
48,8,100,0.6875,2,5
48,7,88,0.271429,1,5
48,8,100,1.0125,3.6,14
48,8,100,2.3,5.3,8
48,8,100,2.2625,4.6,14
48,7,88,0,0,2
48,8,100,1.2875,10.3,23
48,8,100,0.725,3.3,2
48,7,88,0.185714,1,23
48,8,100,0.3875,1.6,17
48,8,100,2.8,6.3,14
48,8,100,0.6875,4.3,8
48,8,100,0.075,0.3,2
48,8,100,0,0,2
48,7,88,0.271429,1,11
48,7,88,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0.075,0.3,11
48,8,100,0,0,2
48,8,100,0,0,2
48,7,88,0,0,2
48,8,100,1.8125,7.3,14
48,8,100,0.2875,1.3,11
48,8,100,0,0,2
48,8,100,0.0375,0.3,2
48,8,100,0,0,2
48,8,100,0.0375,0.3,23
48,7,88,0.657143,4,17
48,8,100,0.625,5,23
48,8,100,1.15,4.3,20
48,8,100,1.85,6.3,23
48,8,100,1.925,6.6,5
48,8,100,2.4875,8,14
48,8,100,0.5375,2,11
48,7,88,0.142857,1,2
48,8,100,0.575,3.3,14
48,8,100,0.075,0.6,11
48,8,100,0.5625,2.6,14
48,8,100,1.8875,3.6,20
48,8,100,1.3125,6.6,17
48,8,100,0,0,2
48,7,88,0,0,2
48,8,100,0.0375,0.3,17
48,8,100,0.0375,0.3,23
48,8,100,0.4,1.6,20
48,7,88,0.985714,3.3,20
48,8,100,0.1625,1,5
48,8,100,0.5375,3,20
48,7,88,0.514286,2.3,8
48,8,100,1.5625,7.6,17
48,8,100,0.7375,1.6,5
48,8,100,0.075,0.3,17
48,8,100,0.0375,0.3,2
48,8,100,0.125,1,5
48,8,100,0.1625,1,11
48,7,88,0.128571,0.6,11
48,8,100,0.475,2.6,11
48,8,100,1.1,3.3,11
48,8,100,1.6125,5.3,14
48,8,100,0.275,1.3,20
48,8,100,0.6875,3.6,8
48,8,100,0.575,4.3,11
48,7,88,0.042857,0.3,17
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0.6125,3.3,14
48,8,100,1.15,3.3,8
48,7,88,0.842857,1.6,17
48,8,100,0.475,1,20
48,8,100,1.6875,4,11
48,8,100,1.65,5.6,14
48,8,100,0.375,2,23
48,8,100,0.1875,0.6,20
48,8,100,0,0,2
48,7,88,0.128571,0.6,23
48,8,100,0,0,2
48,8,100,0.075,0.3,11
48,7,88,0.371429,1,14
48,8,100,0.0375,0.3,20
48,8,100,0.0375,0.3,20
48,8,100,0.6,1.6,11
48,7,88,1.028571,1.6,2
48,8,100,0.4375,1.6,20
48,8,100,0.8125,1.6,20
48,8,100,0.3125,1.6,8
48,8,100,0.25,1,20
48,8,100,1,1,2
48,8,100,0.7625,1,2
48,7,88,0.557143,1,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0.2,1,17
48,7,88,0.3,0.6,14
48,8,100,0.0375,0.3,20
48,7,88,0,0,2
48,8,100,0.1125,0.6,2
48,8,100,0,0,2
48,8,100,0.25,2,23
48,8,100,0.2,1.6,2
48,8,100,0.0375,0.3,23
48,8,100,0.1125,0.6,2
48,7,88,0,0,2
48,8,100,0.2375,1,17
48,8,100,0.2,1,23
48,8,100,0.275,1.6,23
48,8,100,0.6875,2.6,14
48,8,100,1.225,4.6,14
48,8,100,0.975,2,20
48,7,88,0.971429,1.6,2
48,8,100,1.35,4,11
48,8,100,1.7625,4.6,8
48,8,100,1.1875,4.6,11
48,8,100,1.975,7,8
48,8,100,0.075,0.3,8
48,8,100,1.275,4,14
48,7,88,1.228571,3,8
48,8,100,0.075,0.6,11
48,8,100,0.525,2.6,23
48,8,100,0,0,2
48,7,88,0.085714,0.3,20
48,8,100,0.275,1.3,23
48,6,75,0.883333,4.3,11
48,7,88,0.471429,2,14
48,8,100,0.525,1.3,17
48,6,75,0.433333,1,2
48,8,100,0,0,2
48,8,100,0.3625,1.6,17
48,8,100,0.0375,0.3,17
48,8,100,0.0375,0.3,20
48,7,88,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0.6125,1.3,17
48,8,100,2.05,5.3,17
48,8,100,1.8125,6,11
48,7,88,2.071429,5.6,14
48,8,100,1.15,2.3,11
48,8,100,0.2375,1,5
48,8,100,2.1,6.3,20
48,8,100,0.075,0.3,2
48,8,100,0.5,4,14
48,8,100,0,0,2
48,7,88,0.471429,2.3,14
48,8,100,1.65,6,14
48,8,100,0.65,2,14
48,8,100,0.45,1,11
48,8,100,1.0875,4,11
48,8,100,0.075,0.3,20
48,8,100,4.0125,9.3,17
48,7,88,1.6,3,11
48,8,100,0.075,0.3,11
48,8,100,1.5,9,11
48,8,100,2.5625,10.6,11
48,8,100,0.2,1,17
48,8,100,0.3625,1,20
48,8,100,0.4,1.6,14
48,7,88,2.514286,10,17
48,8,100,0.6375,2.6,11
48,7,88,1.885714,5.6,17
48,8,100,3.3875,11,11
48,8,100,1.5125,4,17
48,8,100,2.8625,7,11
48,8,100,0.325,1,14
48,7,88,0.357143,1,23
48,8,100,0,0,2
48,5,63,0.12,0.6,20
48,8,100,0.575,1,14
48,7,88,0.985714,1.6,14
48,8,100,0.1125,0.6,23
48,8,100,0.6625,2,8
48,7,88,0.542857,1.6,11
48,8,100,3.725,19.3,11
48,8,100,0,0,2
48,8,100,6.275,12,11
48,8,100,1.725,5.6,2
48,8,100,0.65,1.6,8
48,8,100,6.1375,14.6,17
48,7,88,2.485714,10.6,17
48,8,100,0.7,2.6,23
48,8,100,0.3875,1.3,23
48,8,100,0.125,1,2
48,8,100,2.3875,8,14
48,8,100,2.9375,6.3,2
48,8,100,0.7625,1.6,5
48,7,88,1.557143,9.6,23
48,8,100,5.8,11.6,5
48,8,100,0.95,7.3,14
48,8,100,0.85,3,17
48,8,100,0.325,1.3,20
48,8,100,0.0375,0.3,2
48,8,100,0,0,2
48,7,88,0.128571,0.6,11
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,0,0,2
48,8,100,1.4,4.3,14
48,8,100,0.45,2.3,23
48,8,100,1.35,7.6,2
48,7,88,0,0,2
48,8,100,0.2875,1.3,14
48,8,100,0.4875,1.6,14
48,8,100,0,0,2
48,8,100,1.5375,5.3,17
48,7,88,6.685714,23.6,5
48,8,100,1.2625,4.3,8
48,7,88,0,0,2
48,8,100,0.0375,0.3,20
48,8,100,0,0,2
48,8,100,0.0375,0.3,23
48,8,100,0.4,1.3,23
48,8,100,0.5125,1.3,23
48,8,100,0,0,2
48,7,88,0,0,2
48,8,100,0.15,0.3,11
48,8,100,0.3875,1.6,11
48,8,100,0.8125,1.6,11
48,8,100,0.45,1,11
48,8,100,0.325,1.3,14
48,8,100,0.15,0.6,20
48,7,88,0.414286,1.3,23
48,8,100,0.425,1.6,2
48,8,100,1.35,4.6,14
48,8,100,2.9625,5.6,11
48,8,100,1.7,8,20
48,8,100,4.625,19.3,11
48,8,100,1.5125,4,23
48,7,88,3.828571,10.6,11
48,8,100,2.0125,3.3,20
48,8,100,0.4,1,2
48,8,100,0,0,2
48,8,100,0.075,0.6,17
48,8,100,1,3,20
48,8,100,1.6875,5.6,11
48,7,88,0.042857,0.3,17
48,8,100,0.5375,2,17
48,8,100,0.0375,0.3,2
48,8,100,0.1125,0.6,20
48,8,100,0,0,2
48,8,100,10.8125,38.6,5
48,8,100,7.3875,38.3,11
48,7,88,1.214286,3.3,17
48,8,100,0.1125,0.6,11
48,7,88,0.042857,0.3,17
48,8,100,0.2375,1,20
48,8,100,0.8125,3.3,11
48,8,100,2.7125,4.3,5
48,8,100,0.325,1.6,2
48,7,88,0.142857,1,17
48,8,100,0.7875,5,5
48,8,100,0,0,2
48,8,100,0.2375,1,11
48,8,100,0.075,0.3,11
48,24,100,0.541667,11,9
48,24,100,0,0,0
48,24,100,5.291667,35,11
48,22,92,0.454545,2,0
48,24,100,0,0,0
48,24,100,0.208333,1,8
48,24,100,0,0,0
48,24,100,0.041667,1,20
48,24,100,0,0,0
48,24,100,0.125,1,20
48,23,96,0.695652,1,0
48,24,100,0.041667,1,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.083333,1,0
48,24,100,0,0,0
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,1.875,17,18
48,24,100,0.541667,6,18
48,24,100,0,0,0
48,24,100,0.083333,1,20
48,24,100,0,0,0
48,24,100,1.208333,5,10
48,23,96,0.695652,4,10
48,24,100,0,0,0
48,22,92,1.181818,7,20
48,24,100,0.625,5,16
48,24,100,0,0,0
48,24,100,0.041667,1,23
48,24,100,0.083333,2,0
48,22,92,1.136364,8,21
48,24,100,1.125,15,17
48,24,100,0,0,0
48,24,100,1.291667,10,14
48,24,100,0.458333,3,11
48,24,100,0,0,0
48,24,100,0.041667,1,22
48,23,96,0.521739,2,12
48,24,100,0,0,0
48,24,100,0.083333,2,13
48,24,100,0.625,5,1
48,23,96,0.130435,1,4
48,24,100,0,0,0
48,24,100,0.375,3,13
48,23,96,0,0,0
48,24,100,0,0,0
48,24,100,0.5,2,8
48,24,100,2.458333,10,18
48,24,100,0,0,0
48,24,100,0,0,0
48,20,83,0,0,0
48,23,96,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,22,92,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.541667,3,16
48,24,100,0,0,0
48,24,100,0.625,10,15
48,24,100,1.583333,16,20
48,23,96,11.565217,81,2
48,24,100,0,0,0
48,24,100,0.916667,5,15
48,22,92,7.454545,36,22
48,24,100,3.916667,16,17
48,24,100,0.041667,1,11
48,24,100,1,9,12
48,23,96,1.086957,10,23
48,24,100,3.916667,16,10
48,24,100,5.25,30,20
48,19,79,0,0,0
48,3,13,0,0,21
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,2.375,56,23
48,24,100,27.833333,135,20
48,24,100,0.5,4,0
48,24,100,0.083333,1,13
48,24,100,7.708333,58,17
48,24,100,0,0,0
48,22,92,0,0,0
48,24,100,0,0,0
48,20,83,6.3,49,18
48,4,17,0,0,20
48,24,100,0.291667,2,20
48,24,100,1.083333,3,7
48,24,100,1.333333,2,10
48,22,92,1.272727,4,11
48,24,100,5.958333,29,1
48,24,100,7,32,2
48,24,100,6.083333,28,16
48,24,100,0.083333,1,1
48,24,100,0.041667,1,20
48,24,100,2.333333,9,17
48,23,96,0.913043,3,17
48,24,100,0,0,0
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,22,92,0,0,0
48,24,100,1.916667,15,15
48,24,100,1.708333,9,0
48,24,100,0.083333,2,23
48,24,100,0.208333,3,17
48,24,100,0.083333,1,0
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,0.166667,1,18
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,1.541667,9,23
48,24,100,2.166667,10,15
48,23,96,3.043478,14,1
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0.083333,1,22
48,24,100,0.041667,1,0
48,24,100,0,0,0
48,24,100,0,0,0
48,23,96,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
48,24,100,0,0,0
